u-g,g-r,r-i,i-z,class
0.23899999999999721,-0.39699999999999847,-0.2630000000000017,-0.3509999999999991,wd
0.6449999999999996,0.23500000000000298,0.06700000000000017,-0.015000000000000568,wd
0.09100000000000108,-0.40600000000000236,-0.21199999999999974,-0.347999999999999,wd
1.2621900000000004,0.43508500000000083,0.13271800000000056,0.05361999999999867,star
2.5881390000000017,1.1424199999999978,0.4245099999999997,0.20973000000000042,star
1.227650999999998,0.3901810000000019,0.1651229999999977,0.03773299999999935,star
0.3559999999999981,0.28100000000000236,0.2680000000000007,-0.03300000000000125,qso
0.20500000000000185,0.29100000000000037,0.03500000000000014,0.0,qso
1.3267919999999975,0.45581200000000166,0.20941200000000038,0.08862299999999834,star
0.3379999999999974,0.06400000000000006,0.20800000000000196,0.06299999999999883,qso
-0.15700000000000003,-0.39399999999999835,-0.29900000000000304,-0.28999999999999915,wd
-0.15000000000000213,-0.1869999999999976,-0.27500000000000213,0.26500000000000057,wd
0.19500000000000028,-0.23699999999999832,-0.20899999999999963,-0.09800000000000253,wd
0.35999999999999943,-0.2309999999999981,-0.23500000000000298,-0.19299999999999784,wd
1.0505280000000017,0.3560169999999996,0.11777499999999996,0.0416710000000009,star
1.7504899999999992,0.8193170000000016,0.2831629999999983,0.17384100000000302,star
0.4430000000000014,-0.1460000000000008,-0.1559999999999988,-0.19900000000000162,wd
2.233799000000001,0.9605939999999968,0.3530430000000031,0.1640279999999983,star
0.4319999999999986,-0.05099999999999838,-0.07200000000000273,-0.11499999999999844,wd
0.18299999999999983,-0.129999999999999,-0.16600000000000037,-0.20500000000000185,wd
0.2140000000000022,0.1750000000000007,0.019999999999999574,0.08199999999999719,qso
1.3922209999999993,0.5321580000000026,0.20230499999999907,0.08460399999999879,star
-0.06099999999999994,-0.25900000000000034,-0.32500000000000284,-0.05799999999999983,wd
0.5440000000000005,-0.23100000000000165,-0.2339999999999982,-0.04200000000000159,wd
0.2220000000000013,-0.11499999999999844,0.04399999999999693,-0.125,qso
0.5990000000000002,0.23600000000000065,0.09199999999999875,-0.013999999999999346,wd
0.2560000000000002,0.06799999999999784,0.10000000000000142,-0.047999999999998266,qso
2.3593650000000004,1.019997,0.40572300000000006,0.18122400000000027,star
1.2873589999999986,0.4068310000000004,0.2519960000000001,0.05058600000000091,star
0.23600000000000065,-0.0470000000000006,-0.11499999999999844,-0.1750000000000007,wd
1.0847490000000022,0.40109700000000004,0.13512199999999908,0.10010499999999922,star
1.1023099999999992,0.42744100000000174,0.12352600000000002,0.034696999999999534,star
2.173618000000001,0.8363060000000004,0.3082409999999989,0.14555000000000007,star
1.5430739999999972,0.5489520000000034,0.16056599999999932,0.0743589999999994,star
0.1180000000000021,0.1559999999999988,-0.08099999999999952,0.036999999999999034,qso
0.5999999999999979,0.4770000000000003,0.4400000000000013,0.20400000000000063,qso
0.8980390000000007,0.3316420000000022,0.11245199999999755,0.055355000000002264,star
0.9429879999999997,0.2877210000000012,0.11121199999999831,0.029258999999999702,star
0.8302270000000007,0.23298099999999877,0.11148999999999987,-0.024111000000001326,star
0.3420000000000023,0.07199999999999918,0.06800000000000139,0.1479999999999997,qso
0.4400000000000013,-0.16799999999999926,-0.17900000000000205,-0.2710000000000008,wd
-0.2809999999999988,-0.485000000000003,-0.3559999999999981,-0.26699999999999946,wd
0.06400000000000006,0.11599999999999966,0.254999999999999,0.10999999999999943,qso
2.423003999999999,0.9573199999999993,0.37453100000000106,0.22371099999999977,star
1.3188060000000021,0.5284480000000009,0.18614299999999773,0.058400999999999925,star
-0.010999999999999233,0.07600000000000051,0.2630000000000017,-0.013000000000001677,qso
0.490000000000002,0.15499999999999758,0.021000000000000796,0.036999999999999034,wd
2.4561269999999986,1.1561419999999991,0.4387660000000011,0.26926899999999954,star
0.08199999999999719,0.2410000000000032,-0.08600000000000207,-0.1739999999999995,qso
0.23400000000000176,0.11199999999999832,0.23100000000000165,0.05699999999999861,qso
0.14000000000000057,0.14399999999999835,0.16400000000000148,0.18299999999999983,qso
0.31700000000000017,-0.0030000000000001137,0.16799999999999926,0.045000000000001705,qso
-0.15899999999999892,-0.3990000000000009,-0.3879999999999981,-0.240000000000002,wd
0.3309999999999995,-0.19500000000000028,-0.24899999999999878,-0.13600000000000279,wd
0.9903660000000016,0.37499799999999794,0.1462340000000033,0.03996099999999814,star
0.2530000000000001,0.2920000000000016,0.23000000000000043,0.21699999999999875,qso
